,objID,modelMag_u,modelMag_g,modelMag_r,RA_x,DEC_x,type,bestObjID,RA_y,DEC_y,z,u_g,g_r
793,1.2376513110700196e+18,24.4838,22.15393,21.810760000000002,258.338886136575,64.0449072990456,3.0,,,,,2.3298699999999997,0.3431699999999971
794,1.23765131107002e+18,22.0108,20.25061,19.28194,258.38372224537005,64.0829427608069,3.0,,,,,1.760189999999998,0.968670000000003
795,1.2376513110700206e+18,22.95644,22.53572,20.95511,258.33919532793703,64.0938252278243,3.0,,,,,0.4207199999999993,1.58061
800,1.2376719398045624e+18,23.78226,22.92916,22.27929,258.151180720463,64.0090974259369,3.0,,,,,0.8531000000000013,0.64987
801,1.237671939804563e+18,25.054270000000002,23.92918,22.03324,258.1511663985,64.006285397187,3.0,,,,,1.1250900000000037,1.8959399999999995
802,1.237671939804627e+18,24.91525,22.56745,22.260479999999998,258.338847933333,64.0448537492869,3.0,,,,,2.3477999999999994,0.3069700000000033
804,1.2376719398046275e+18,24.16668,24.65987,23.97253,258.339229402267,64.0728801871023,3.0,,,,,-0.493190000000002,0.6873400000000025
806,1.2376719398046277e+18,21.67054,20.21032,19.27921,258.383705203326,64.0829324905536,3.0,,,,,1.4602199999999996,0.9311100000000003
807,1.237671939804628e+18,23.7675,22.58569,21.09535,258.339290220676,64.0937240566935,3.0,,,,,1.1818099999999987,1.4903399999999998
808,1.237671939804628e+18,22.74165,21.51949,20.55613,258.383886810473,63.993928530720304,3.0,,,,,1.2221599999999988,0.9633600000000015
809,1.237671939804628e+18,23.28483,21.047060000000002,20.269070000000003,258.383501574975,63.9956320673466,3.0,,,,,2.2377699999999976,0.7779899999999991
810,1.2376513110700204e+18,22.97165,21.39379,20.58652,258.38385363537003,63.993952941725595,3.0,,,,,1.5778600000000012,0.807269999999999
811,1.2376513110700204e+18,23.45411,21.08069,20.38929,258.38338622442103,63.995652283609,3.0,,,,,2.3734199999999994,0.6914000000000016
813,1.2376719398045617e+18,25.2089,23.78912,23.383589999999998,258.227093928367,63.997531774433,3.0,,,,,1.4197799999999994,0.4055300000000024
815,1.237651297648247e+18,21.44952,19.2063,18.620420000000003,258.138467297811,64.07167226372539,3.0,,,,,2.243220000000001,0.585879999999996
817,1.2376512976482473e+18,22.50679,20.462320000000002,19.64869,258.138091270201,64.0957712994274,3.0,,,,,2.044469999999997,0.8136300000000034
818,1.2376512976482473e+18,25.33991,22.97738,22.41614,258.288949877086,64.0550203768128,3.0,,,,,2.3625299999999996,0.5612400000000015
819,1.2376512976482478e+18,22.86873,22.161620000000003,21.19107,258.13852449894404,64.0201956022111,3.0,,,,,0.7071099999999966,0.9705500000000029
821,1.237651297648248e+18,26.1057,23.73001,22.01388,258.05775894436,64.0033449161498,3.0,,,,,2.3756899999999987,1.7161299999999997
822,1.2376512976483123e+18,24.75009,21.12079,20.2852,258.238474980418,63.991079455191,3.0,,,,,3.6293000000000006,0.8355899999999998
824,1.2376512976483128e+18,24.97756,22.62554,21.162129999999998,258.272875232783,64.0110862152444,3.0,,,,,2.3520199999999996,1.4634100000000032
825,1.2376512976483128e+18,22.926460000000002,20.73369,19.95373,258.27216422008803,64.0054686121592,3.0,,,,,2.192770000000003,0.7799599999999991
828,1.2376719398045614e+18,21.5633,19.19833,18.25473,258.138452376666,64.0716663401334,3.0,1.2376719398045614e+18,258.13856,64.071678,0.08442297,2.364970000000003,0.9436
829,1.2376719398045614e+18,23.45984,18.87031,24.79969,258.138342839698,64.0551412148407,3.0,,,,,4.58953,-5.929379999999998
830,1.2376719398045617e+18,24.146520000000002,19.92009,19.08383,258.238564115933,63.9911377299149,3.0,,,,,4.226430000000004,0.8362599999999993
831,1.2376719398045617e+18,24.40229,24.48734,24.483929999999997,258.239162767607,64.04686249305979,3.0,,,,,-0.08504999999999896,0.0034100000000023556
832,1.237671939804562e+18,21.29271,19.37389,18.44535,258.239009797866,64.0296768634692,3.0,,,,,1.9188200000000002,0.9285399999999981
834,1.2376719398045624e+18,22.88052,21.9138,20.59947,258.139090581734,64.0162617115135,3.0,,,,,0.9667200000000022,1.3143299999999982
835,1.2376719398045624e+18,22.74749,21.86778,21.11765,258.138387083592,64.0202667696839,3.0,,,,,0.8797099999999993,0.7501299999999986
837,1.2376719398045627e+18,23.07848,20.85183,20.10595,258.272153187185,64.0055112452346,3.0,,,,,2.2266499999999994,0.7458799999999997
838,1.2376719398045627e+18,24.033839999999998,24.6274,22.21852,258.23897568827203,64.0954075891828,3.0,,,,,-0.5935600000000036,2.40888
839,1.2376719398045627e+18,24.10591,23.704539999999998,22.154429999999998,258.057559814948,64.0034837966943,3.0,,,,,0.40137000000000356,1.55011
841,1.237671939804563e+18,23.39145,22.9804,21.47984,258.210626849081,64.0022531613308,3.0,,,,,0.41104999999999947,1.5005600000000001
842,1.237671939804563e+18,23.5096,23.326929999999997,22.311,258.210202026202,64.0678109603315,3.0,,,,,0.18267000000000166,1.0159299999999973
845,1.237671939804563e+18,23.39436,23.05387,21.40176,258.272879869456,64.0110817756698,3.0,,,,,0.34048999999999907,1.6521100000000004
850,1.2376719398046272e+18,19.86349,17.65395,16.6936,258.272812917887,64.0912234227177,3.0,1.2376719398046272e+18,258.27283,64.091241,0.08216956,2.2095400000000005,0.9603499999999983
851,1.2376719398046272e+18,21.56806,19.40719,18.59274,258.28864221654203,64.09875270311211,3.0,,,,,2.160869999999999,0.8144500000000008
852,1.2376719398046272e+18,24.07253,22.40333,21.80327,258.287998578483,64.1006972814059,3.0,,,,,1.6692,0.6000599999999991
854,1.2376719398046277e+18,23.00638,21.85944,21.223129999999998,258.272558634498,64.0776922096655,3.0,,,,,1.1469400000000007,0.6363100000000017
855,1.2376719398046277e+18,24.156779999999998,22.77895,23.23106,258.272113108634,64.1011523672207,3.0,,,,,1.3778299999999994,-0.4521100000000011
856,1.237671939804628e+18,23.96636,22.87386,21.845860000000002,258.289561166956,64.0735749472975,3.0,,,,,1.0925000000000011,1.0279999999999987
858,1.237671939804562e+18,25.39551,20.422639999999998,19.58257,258.138062210965,64.0957580877172,3.0,,,,,4.972870000000004,0.8400699999999972
859,1.2376717685425454e+18,26.55548,23.47834,21.95399,258.05710431312303,64.1088897000465,3.0,,,,,3.07714,1.5243499999999983
860,1.2376513110700206e+18,22.789839999999998,22.945120000000003,21.440520000000003,258.289398911504,64.07355395526521,3.0,,,,,-0.15528000000000475,1.5046
861,1.2376513110699543e+18,21.15178,19.40164,18.55433,258.288668379838,64.0987709270545,3.0,,,,,1.7501399999999983,0.8473100000000002
862,1.2376513110699543e+18,19.567120000000003,17.65999,16.698320000000002,258.27287261252604,64.0912325606848,3.0,,,,,1.9071300000000022,0.961669999999998
866,1.2376512976482478e+18,23.6347,22.284110000000002,21.27766,258.272642471511,64.0777119049166,3.0,,,,,1.3505899999999968,1.006450000000001
867,1.2376512976482473e+18,21.136429999999997,19.408929999999998,18.480339999999998,258.23907846039504,64.02968129441861,3.0,,,,,1.7274999999999991,0.9285899999999998
872,1.2376719398045617e+18,23.42269,22.6879,21.87496,258.20985745171004,63.9902973892735,3.0,,,,,0.7347900000000003,0.8129399999999976
873,1.2376512976483136e+18,23.40804,22.93819,21.84464,258.210553704498,64.00243817153789,3.0,,,,,0.469850000000001,1.0935500000000005
874,1.2376512976482478e+18,23.36666,22.67209,21.31384,258.07493626766103,64.0677866514924,3.0,,,,,0.6945699999999988,1.3582500000000017
877,1.2376512976482468e+18,21.33246,19.811510000000002,18.97575,258.166656928363,64.0929156739502,3.0,,,,,1.5209499999999991,0.8357600000000005
879,1.2376512976482473e+18,21.27586,20.49718,19.97586,258.022464959331,63.9954524851311,3.0,,,,,0.7786800000000014,0.5213199999999993
880,1.2376512976482476e+18,23.70068,21.75657,20.95014,258.021207332503,64.09709968298999,3.0,,,,,1.9441099999999985,0.8064299999999989
882,1.2376719398045614e+18,19.7303,17.55445,16.54338,258.096472700569,64.03252474524079,3.0,1.2376719398045614e+18,258.09657000000004,64.032519,0.07981008,2.1758500000000005,1.0110700000000001
883,1.2376719398045614e+18,24.68676,20.70541,20.10236,258.167383215206,64.07827016597551,3.0,,,,,3.981349999999999,0.6030499999999996
884,1.2376719398045614e+18,25.01685,21.34881,23.08813,258.167530211129,64.05172407677729,3.0,,,,,3.6680400000000013,-1.7393199999999993
885,1.2376719398045617e+18,24.79972,25.14941,24.53086,258.168097999328,64.0962170987239,3.0,,,,,-0.34968999999999895,0.618549999999999
886,1.237671939804562e+18,22.01362,20.51145,20.01311,258.022437158995,63.9954530858041,3.0,,,,,1.5021699999999996,0.4983399999999989
887,1.2376719398045624e+18,25.38335,22.00049,21.404,258.022421514506,64.012416071342,3.0,,,,,3.382860000000001,0.5964899999999993
888,1.2376719398045624e+18,24.07009,21.762970000000003,21.07576,258.02125711890096,64.09698673406429,3.0,,,,,2.3071199999999976,0.6872100000000039
889,1.2376719398045627e+18,21.9128,20.08259,19.244670000000003,258.166621426382,64.0928928843859,3.0,,,,,1.830210000000001,0.8379199999999969
894,1.2376512976482478e+18,24.75155,23.58546,20.84981,258.211994155147,64.0932220013643,3.0,,,,,1.1660900000000005,2.7356499999999997
895,1.2376512976482478e+18,23.23092,23.26069,21.48536,258.083774058103,64.1015574202043,3.0,,,,,-0.029769999999999186,1.7753300000000003
896,1.2376512976483126e+18,21.369510000000002,19.69481,18.895529999999997,258.337168385119,64.0026371581011,3.0,,,,,1.6747000000000014,0.7992800000000031
899,1.2376513110700196e+18,23.61224,22.16154,21.16405,258.306390844808,64.0783979120598,3.0,,,,,1.4507000000000012,0.9974899999999991
900,1.2376513110700196e+18,22.82295,21.95605,21.041320000000002,258.337533288131,64.0586610514262,3.0,,,,,0.8668999999999976,0.9147299999999987
902,1.23765131107002e+18,20.96164,19.5675,18.78181,258.337197647318,64.00265361111279,3.0,,,,,1.3941400000000002,0.7856899999999989
904,1.237671939804562e+18,25.43505,22.30751,21.35272,258.211980279313,64.0931817803597,3.0,,,,,3.1275399999999998,0.9547899999999991
908,1.237671939804563e+18,25.04427,22.825,21.90652,258.083650760983,64.10156116825989,3.0,,,,,2.2192700000000016,0.9184799999999989
909,1.237671939804563e+18,25.55797,23.03213,22.21697,258.15942181955603,64.04182536037341,3.0,,,,,2.5258400000000023,0.8151599999999988
910,1.237671939804627e+18,24.602220000000003,22.7571,22.11807,258.33766215738603,64.0586282145689,3.0,,,,,1.8451200000000014,0.6390300000000018
914,1.2376719398046272e+18,23.03792,22.26908,21.29138,258.30649340406603,64.0783358174197,3.0,,,,,0.7688400000000009,0.9776999999999987
916,1.2376719398046275e+18,21.28194,19.70577,18.90925,258.337111548685,64.00266180618411,3.0,,,,,1.5761699999999976,0.796520000000001
917,1.237671939804628e+18,22.28999,20.538429999999998,19.73708,258.337601615727,64.0168972279936,3.0,,,,,1.7515600000000013,0.8013499999999993
920,1.2376513110700204e+18,22.4749,20.386120000000002,19.62847,258.33764160409,64.01691355613241,3.0,,,,,2.08878,0.7576500000000017
921,1.237651297648247e+18,25.11994,20.13288,19.05965,258.195265742993,64.0750365488917,3.0,,,,,4.98706,1.0732299999999988
925,1.2376512976482476e+18,24.45031,21.76354,20.96714,258.196222429944,64.0914031693564,3.0,,,,,2.6867700000000028,0.7963999999999984
926,1.2376512976482476e+18,21.958389999999998,20.114520000000002,19.26537,258.088774182434,64.0833231344338,3.0,,,,,1.8438699999999955,0.8491500000000016
927,1.2376512976482478e+18,26.533540000000002,21.45522,19.56222,258.087993535635,64.0056407692566,3.0,,,,,5.0783200000000015,1.8930000000000007
928,1.237651297648248e+18,23.97859,22.253770000000003,22.44942,258.147391234499,64.0415526010339,3.0,,,,,1.7248199999999976,-0.195649999999997
930,1.2376513110700198e+18,19.63886,18.70243,18.31194,258.378733004489,64.1013911329963,3.0,,,,,0.9364300000000014,0.3904899999999998
931,1.2376513110700204e+18,23.4641,21.12891,20.324460000000002,258.37804133259704,64.02244643858751,3.0,,,,,2.335189999999997,0.8044499999999992
933,1.2376719398045614e+18,22.902060000000002,19.913339999999998,18.72573,258.19521319622004,64.0750107132148,3.0,,,,,2.9887200000000043,1.1876099999999994
937,1.2376719398045622e+18,24.0844,21.21515,20.47963,258.196355172816,64.0913426237193,3.0,,,,,2.8692499999999974,0.7355200000000011
939,1.2376719398045624e+18,22.93327,21.51373,19.674120000000002,258.087993399337,64.0056452561007,3.0,,,,,1.4195400000000014,1.8396099999999969
940,1.2376719398045624e+18,22.18938,20.0135,19.17663,258.088667930737,64.0833172697409,3.0,,,,,2.1758799999999994,0.8368700000000011
941,1.2376719398045624e+18,24.20058,22.57696,22.307170000000003,258.147678585228,64.0414514398585,3.0,,,,,1.623619999999999,0.26978999999999687
942,1.2376719398045627e+18,24.25187,21.51799,20.77792,258.234026743354,64.0792198294091,3.0,,,,,2.733879999999999,0.7400699999999993
943,1.237671939804628e+18,21.50357,20.127010000000002,19.430329999999998,258.378803141016,63.9900320663799,3.0,,,,,1.3765599999999978,0.6966800000000042
944,1.237671939804628e+18,22.42576,21.14347,20.32708,258.377986088183,64.0224450000124,3.0,,,,,1.2822899999999997,0.816390000000002
945,1.2376719398046285e+18,23.97758,23.99929,23.08183,258.379467427503,64.0314043359338,3.0,,,,,-0.021709999999998786,0.9174599999999984
948,1.2376513110700204e+18,21.78908,20.036579999999997,19.42291,258.37877629197004,63.990020728695896,3.0,,,,,1.7525000000000013,0.6136699999999955
949,1.2376719398046275e+18,19.6741,18.754739999999998,18.39141,258.378727147551,64.1013775654442,3.0,,,,,0.9193600000000011,0.3633299999999977
950,1.2376512976482468e+18,24.81928,21.91525,21.65921,258.171291447028,64.0955170799984,3.0,,,,,2.904029999999999,0.2560399999999987
952,1.2376512976482468e+18,19.44795,17.00294,16.02394,258.17101204017996,64.0727080649839,3.0,,,,,2.44501,0.9789999999999992
953,1.237651297648247e+18,19.58462,17.430120000000002,16.496570000000002,258.09918073189,64.0364965104229,3.0,,,,,2.1544999999999987,0.9335500000000003
954,1.237651297648247e+18,20.54975,18.983420000000002,17.917579999999997,258.170258291672,64.0709323686775,3.0,,,,,1.5663299999999971,1.065840000000005
955,1.2376512976482473e+18,23.98261,21.55886,20.82481,258.037357234606,63.998328291054705,3.0,,,,,2.423750000000002,0.7340499999999999
956,1.2376512976482476e+18,21.81198,21.53891,20.89401,258.038679365878,64.0879180666231,3.0,,,,,0.27306999999999704,0.6448999999999998
957,1.2376512976482478e+18,21.9224,19.986179999999997,19.15157,258.099772641747,64.0152537764087,3.0,,,,,1.9362200000000023,0.8346099999999979
958,1.2376512976483123e+18,23.64089,24.53333,21.19356,258.170707359972,64.0088855997634,3.0,,,,,-0.8924400000000006,3.339769999999998
959,1.2376719398045614e+18,19.22295,17.07339,16.12337,258.170986919363,64.0726965260339,3.0,1.2376719398045614e+18,258.17109,64.07271,0.08358134,2.149560000000001,0.9500199999999985
960,1.2376719398045614e+18,20.687079999999998,18.47406,17.39498,258.099136023106,64.0364910351044,3.0,,,,,2.2130199999999967,1.0790800000000011
961,1.2376719398045614e+18,21.375239999999998,18.98603,18.085820000000002,258.17023883188205,64.0709159195249,3.0,,,,,2.3892099999999985,0.9002099999999977
962,1.2376719398045617e+18,24.60722,24.59211,23.949189999999998,258.170734166126,64.0955823618523,3.0,,,,,0.015109999999999957,0.6429200000000037
963,1.2376719398045617e+18,24.585929999999998,22.625410000000002,21.57785,258.171648509057,64.1032434843458,3.0,,,,,1.9605199999999954,1.0475600000000007
964,1.237671939804562e+18,24.3085,22.28134,21.49885,258.037210107168,63.998281080949,3.0,,,,,2.0271599999999985,0.7824899999999992
965,1.2376719398045622e+18,21.88551,19.83963,19.02906,258.09971583756,64.0152552889155,3.0,,,,,2.0458800000000004,0.8105699999999985
966,1.2376719398045624e+18,23.113129999999998,23.10134,22.15174,258.171763142954,64.00652138195639,3.0,,,,,0.011789999999997747,0.9496000000000002
967,1.2376719398045624e+18,25.04929,24.479210000000002,21.66384,258.17107196921904,64.0089356059123,3.0,,,,,0.5700799999999973,2.8153700000000015
968,1.2376512976482468e+18,17.94815,15.37004,14.252989999999999,258.145370223726,64.0707115933354,3.0,,,,,2.578109999999999,1.1170500000000008
970,1.2376512976482473e+18,20.46999,18.8448,17.97091,258.05543545569304,64.0327325296428,3.0,,,,,1.62519,0.8738899999999994
972,1.2376512976482478e+18,22.36195,22.24411,21.73772,258.055310451129,64.0576373643478,3.0,,,,,0.11784000000000106,0.5063899999999997
973,1.2376512976482478e+18,22.25546,20.640629999999998,19.80657,258.05552255801604,64.0479270101597,3.0,,,,,1.6148300000000013,0.8340599999999974
976,1.2376512976483123e+18,24.36608,21.08539,20.3619,258.21502555895,63.999390192031704,3.0,,,,,3.28069,0.7234900000000017
979,1.2376513110700196e+18,17.944760000000002,15.77788,14.78541,258.371314530696,64.04685232453029,3.0,,,,,2.1668800000000026,0.9924699999999991
980,1.2376513110700198e+18,24.60025,23.29406,21.97878,258.371654568282,64.0118948199494,3.0,,,,,1.3061899999999973,1.3152800000000013
981,1.2376513110700198e+18,25.783739999999998,20.72956,20.02949,258.37114332485,64.0637361284867,3.0,,,,,5.054179999999999,0.7000700000000002
982,1.23765131107002e+18,25.479470000000003,21.63131,21.44203,258.370750646829,64.0734942627787,3.0,,,,,3.8481600000000036,0.18928000000000011
984,1.2376719398045614e+18,17.94412,15.426860000000001,14.45415,258.145361455718,64.0707039438434,3.0,,,,,2.5172600000000003,0.9727100000000011
985,1.2376719398045614e+18,21.678379999999997,19.25708,18.277279999999998,258.055375136123,64.032747792635,3.0,,,,,2.4212999999999987,0.9798000000000009
987,1.237671939804562e+18,24.77401,23.4339,22.467,258.214676552078,64.0933623055261,3.0,,,,,1.3401099999999992,0.9669000000000025
988,1.2376719398045624e+18,22.42164,20.367929999999998,19.630779999999998,258.0555671555,64.04793552132529,3.0,,,,,2.0537100000000024,0.7371499999999997
989,1.2376719398045624e+18,25.72968,21.7287,21.273970000000002,258.05520971061503,64.0576401799369,3.0,,,,,4.000979999999998,0.45472999999999786
990,1.2376719398045627e+18,21.21911,20.051389999999998,19.255370000000003,258.21502753184,63.999329681662,3.0,,,,,1.1677200000000028,0.7960199999999951
991,1.2376719398045627e+18,24.940839999999998,23.8679,23.64358,258.215321465684,63.99808880233189,3.0,,,,,1.0729399999999991,0.22431999999999874
992,1.2376719398045627e+18,23.20531,22.83892,22.54685,258.21575579960097,64.0118634620427,3.0,,,,,0.3663899999999991,0.2920700000000025
995,1.2376719398045627e+18,24.039460000000002,21.47682,20.73711,258.21568061111697,64.0600795609306,3.0,,,,,2.562640000000002,0.7397099999999988
996,1.237671939804563e+18,22.68051,24.13129,22.28421,258.215699637803,64.0143442942031,3.0,,,,,-1.4507799999999982,1.8470799999999983
999,1.237671939804563e+18,25.275,26.21351,25.27114,258.056383024557,64.02582379495,3.0,,,,,-0.9385100000000008,0.9423700000000004
1000,1.237671939804563e+18,21.25694,26.49202,22.546,258.056013924537,64.0722014468563,3.0,,,,,-5.23508,3.9460200000000007
1001,1.237671939804627e+18,17.8016,15.653210000000001,14.647110000000001,258.37130533882004,64.046869286483,3.0,1.237671939804627e+18,258.37127999999996,64.046858,0.07844017,2.148389999999999,1.0061
1004,1.2376719398046275e+18,23.58274,20.63991,19.93583,258.37099260201,64.0637614099306,3.0,,,,,2.9428300000000007,0.7040800000000011
1005,1.237671939804628e+18,22.545170000000002,21.77682,20.96069,258.372297911838,64.107607445114,3.0,,,,,0.7683500000000016,0.8161300000000011
1008,1.2376719398046285e+18,23.27717,23.05951,23.02907,258.372367377527,64.02973300485189,3.0,,,,,0.21766000000000219,0.03043999999999869
1009,1.2376512976482468e+18,17.176370000000002,14.890620000000002,13.94193,258.11998275420103,64.06076006060171,3.0,,,,,2.28575,0.9486900000000027
1013,1.237651297648247e+18,18.581970000000002,17.74063,17.4511,258.11961540134,64.1091062731188,3.0,,,,,0.8413400000000024,0.2895299999999992
1014,1.2376512976482476e+18,21.24768,19.883129999999998,18.9921,258.25276351163603,64.08092022176251,3.0,,,,,1.3645500000000013,0.8910299999999971
1015,1.2376512976482478e+18,21.86375,20.11823,19.83569,258.119997770126,64.0073833937506,3.0,,,,,1.745519999999999,0.2825400000000009
1017,1.2376512976483128e+18,22.44383,21.068939999999998,20.64736,258.25206945986304,64.013356016652,3.0,,,,,1.3748900000000006,0.42157999999999873
1019,1.2376719398045614e+18,17.3246,14.93716,14.036679999999999,258.119946056903,64.060748283265,3.0,1.2376719398045614e+18,258.12006,64.060761,0.07343803,2.38744,0.9004800000000017
1021,1.2376719398045617e+18,20.95126,18.6745,18.355439999999998,258.253490529457,64.0473409950266,3.0,,,,,2.276760000000003,0.31906000000000034
1025,1.2376719398045617e+18,25.368779999999997,25.04022,23.14082,258.25331751108297,64.0444772142587,3.0,,,,,0.32855999999999597,1.8994
1026,1.237671939804562e+18,18.59705,17.769560000000002,17.47699,258.119576163521,64.10908254040771,3.0,1.237671939804562e+18,258.11967000000004,64.109101,0.07412706,0.8274899999999974,0.29257000000000133
1027,1.2376719398045622e+18,21.22234,19.93861,19.59131,258.11993364792596,64.0073767848184,3.0,,,,,1.2837299999999985,0.3473000000000006
1028,1.2376719398045627e+18,23.598860000000002,21.51718,20.87411,258.25205263406,64.01332282774689,3.0,,,,,2.081680000000002,0.643069999999998
1029,1.2376719398045627e+18,23.35197,22.561510000000002,20.91655,258.253820262587,64.0182709366024,3.0,,,,,0.7904599999999995,1.644960000000001
1031,1.237671939804563e+18,25.377029999999998,24.74622,22.50771,258.204517907639,64.0960287632052,3.0,,,,,0.6308099999999968,2.2385100000000016
1032,1.237671939804563e+18,24.1815,23.36073,22.0684,258.25251633000903,63.9942844560066,3.0,,,,,0.8207699999999996,1.2923299999999998
1033,1.237671939804563e+18,23.9859,24.42474,24.5042,258.060064315785,63.9963202886229,3.0,,,,,-0.438839999999999,-0.07946000000000097
1034,1.237671939804563e+18,23.43627,22.562820000000002,22.0224,258.25339028776403,64.022662944231,3.0,,,,,0.8734499999999983,0.540420000000001
1035,1.2376719398046277e+18,21.871389999999998,19.88787,19.0018,258.252741357563,64.0809046874007,3.0,,,,,1.9835199999999986,0.8860700000000001
1036,1.2376512976482468e+18,23.21666,19.18826,19.61449,258.18012821901,64.0999353743346,3.0,,,,,4.028400000000001,-0.42623000000000033
1037,1.237651297648247e+18,26.087329999999998,21.85165,21.020429999999998,258.121604609624,64.0487984827555,3.0,,,,,4.235679999999999,0.8312200000000018
1038,1.237651297648247e+18,23.67844,23.27867,23.42687,258.275798581279,64.05546036182041,3.0,,,,,0.39976999999999663,-0.14819999999999922
1040,1.237651297648247e+18,21.69869,19.03749,18.13054,258.121212760827,64.0965458962535,3.0,,,,,2.661200000000001,0.9069499999999984
1041,1.2376512976482473e+18,20.732779999999998,19.145789999999998,18.28819,258.301262434397,64.0321574778042,3.0,,,,,1.5869900000000001,0.8575999999999979
1042,1.2376512976482478e+18,22.525389999999998,22.20264,21.33783,258.23416210430196,64.0898720734469,3.0,,,,,0.3227499999999992,0.8648099999999985
1043,1.2376512976482478e+18,23.15201,22.023000000000003,21.03015,258.120689996035,64.0247393370239,3.0,,,,,1.1290099999999974,0.9928500000000042
1045,1.2376512976483126e+18,21.084989999999998,19.094720000000002,18.22455,258.235090716245,64.01731137405811,3.0,,,,,1.9902699999999953,0.8701700000000017
1047,1.2376512976483126e+18,25.88356,20.00054,19.236929999999997,258.302066574715,64.01909534902289,3.0,,,,,5.883019999999998,0.7636100000000035
1049,1.2376513110699548e+18,21.74648,21.06147,20.377589999999998,258.30064479234903,64.0975021369441,3.0,,,,,0.6850099999999983,0.683880000000002
1050,1.2376513110700196e+18,20.58081,18.95879,18.07423,258.325288155538,64.074851824019,3.0,,,,,1.6220199999999991,0.8845600000000005
1052,1.2376719398045617e+18,23.5065,22.04415,21.21283,258.121655075143,64.0487697440494,3.0,,,,,1.4623500000000007,0.8313199999999981
1053,1.237671939804562e+18,20.86099,19.11819,18.244220000000002,258.235039121749,64.017317058361,3.0,,,,,1.7428000000000026,0.8739699999999964
1055,1.2376719398045624e+18,23.14498,22.33704,21.78537,258.063650131789,64.0506673138927,3.0,,,,,0.8079400000000021,0.5516699999999979
1056,1.2376719398045624e+18,25.33561,22.577189999999998,22.40158,258.12083298193403,64.0932605142618,3.0,,,,,2.758420000000001,0.17560999999999893
1057,1.2376719398045624e+18,24.52957,23.22241,22.440910000000002,258.180006286385,63.996195935054104,3.0,,,,,1.3071599999999997,0.7814999999999976
1058,1.2376719398045627e+18,23.27679,22.331970000000002,21.49929,258.234186209639,64.089900775414,3.0,,,,,0.9448199999999964,0.8326800000000034
1060,1.237671939804627e+18,24.89142,22.76444,23.39779,258.324972635263,64.0575549049174,3.0,,,,,2.1269799999999996,-0.6333500000000001
1061,1.237671939804627e+18,24.18176,24.07536,23.07989,258.32504362631903,64.0446363686318,3.0,,,,,0.10640000000000072,0.995470000000001
1062,1.237671939804627e+18,25.29317,23.11523,22.22871,258.276552712409,64.0496126746879,3.0,,,,,2.1779399999999995,0.8865200000000009
1063,1.237671939804627e+18,25.31738,23.537329999999997,23.70666,258.276054981411,64.0554103447966,3.0,,,,,1.7800500000000028,-0.1693300000000022
1066,1.237671939804627e+18,24.82449,24.71085,23.68453,258.324307701499,64.0592444845803,3.0,,,,,0.11364000000000019,1.026320000000002
1070,1.2376719398046272e+18,21.068089999999998,19.20093,18.36968,258.30118293847,64.0321396990065,3.0,,,,,1.8671599999999984,0.8312500000000007
1071,1.2376719398046272e+18,21.53216,19.34036,18.38332,258.325266843544,64.0748249444724,3.0,,,,,2.1918000000000006,0.9570399999999992
1072,1.2376719398046272e+18,24.80997,23.84103,22.90046,258.301856821632,64.0717174554069,3.0,,,,,0.9689399999999999,0.940570000000001
1073,1.2376719398046275e+18,23.672320000000003,24.88273,24.7026,258.324716441919,64.08217463175001,3.0,,,,,-1.210409999999996,0.18012999999999835
1075,1.2376719398046277e+18,21.6458,19.638720000000003,18.84251,258.301995117494,64.0191218453042,3.0,,,,,2.0070799999999984,0.7962100000000021
1076,1.2376719398046277e+18,21.3704,20.98958,20.43478,258.300527005129,64.0975524234473,3.0,,,,,0.38081999999999994,0.5548000000000002
1077,1.237671939804628e+18,22.177960000000002,20.91106,20.24579,258.325884471021,64.0847785929306,3.0,,,,,1.2669000000000032,0.6652699999999996
1079,1.2376719398046285e+18,25.996389999999998,21.815160000000002,22.01997,258.325352865875,64.0936434057744,3.0,,,,,4.181229999999996,-0.20480999999999838
1080,1.2376719398045624e+18,24.41075,22.76416,22.37125,258.121338064585,64.0195109958597,3.0,,,,,1.6465899999999998,0.39291000000000054
1081,1.237671939804562e+18,20.80324,18.97626,18.10119,258.121165882425,64.0965350485093,3.0,,,,,1.826979999999999,0.8750700000000009
1082,1.2376512976482478e+18,24.45719,21.48506,20.72764,258.234070276788,64.0792495741485,3.0,,,,,2.97213,0.7574199999999998
1083,1.2376719398045624e+18,23.21804,22.61485,21.48027,258.12057523157,64.0246891231538,3.0,,,,,0.6031899999999979,1.1345799999999997
1084,1.2376719398045617e+18,23.172079999999998,17.781470000000002,18.14459,258.179985607908,64.0999361129839,3.0,,,,,5.390609999999995,-0.36311999999999856
1085,1.2376512976482473e+18,22.80112,20.91204,20.50133,258.048233495322,64.0729478689105,3.0,,,,,1.8890799999999999,0.4107100000000017
1086,1.2376512976482476e+18,24.334989999999998,22.08096,20.34548,258.04875508772096,64.0953278642115,3.0,,,,,2.2540299999999966,1.7354800000000026
1088,1.2376512976482476e+18,23.61487,21.529139999999998,21.279970000000002,258.123541871972,64.0894058357414,3.0,,,,,2.0857300000000016,0.2491699999999959
1089,1.2376512976482478e+18,22.64621,22.37193,21.701179999999997,258.047889175353,64.0503161767141,3.0,,,,,0.27428000000000097,0.6707500000000017
